,prompt,label,word_count
15278,Can you give me some blues recommendations that are great for a smooth night?,1,14
15279,I'm looking for some soul music that's perfect for a gloomy late night. Any ideas?,1,15
15280,I'm thinking of relaxing with some soul. Got any mellow tracks for a introspective afternoon?,1,15
15281,I'm trying to unwind with something melodic. Any jazz tracks that can help set the tone?,1,16
15282,"Hey, what’s your go-to rock song for a smooth biking? I’m looking for suggestions!",1,14
15283,Looking for something epic! Got any acoustic tracks to inspire me while I’m relaxing?,1,14
15284,Got any electronic songs that make you think of smooth vibes? I’m in the mood for something like that!,1,19
15285,I'm feeling a bit adventurous. Can you recommend some classical music to match the mood?,1,15
15286,"Hey, what’s your go-to R&B song for a melodic walking? I’m looking for suggestions!",1,14
15287,Can you suggest some blues tunes to set the nostalgic mood for a clear skies night?,1,16
15288,I'm feeling a bit adventurous. Can you recommend some R&B music to match the mood?,1,15
15289,Got any metal tracks for a gloomy evening? I’m just painting and want some good tunes.,1,16
15290,I'm thinking of relaxing with some blues. Got any mellow tracks for a chill afternoon?,1,15
15291,Can you suggest some acoustic tunes to set the peaceful mood for a rainy evening?,1,15
15292,Can you give me some pop recommendations that are great for a melodic late night?,1,15
15293,I'm in the mood for some R&B. Can you recommend a few tracks to match a soothing vibe?,1,18
15294,I'm feeling nostalgic. Got any rock tracks that remind you of soulful times?,1,13
15295,I need a playlist for a energetic cooking. Got any pop music to fit that mood?,1,16
15296,Can you suggest some rock tracks for a fun road trip? I'm hitting the road in a bit!,1,18
15297,I need something to match my motivational mood. Any reggae music to help with doing yoga?,1,16
15298,plsase play some gloomy songs,1,5
15299,Any country songs that match a epic vibe? I need something to play while I'm painting.,1,16
15300,I'm feeling nostalgic. Got any electronic tracks that remind you of fun times?,1,13
15301,I'm in the mood for a relaxing afternoon. Any jazz songs for chilling while relaxing?,1,15
15302,"Hey, what’s your go-to pop song for a exciting dancing? I’m looking for suggestions!",1,14
15303,Can you suggest some pop tracks for a fun road trip? I'm hitting the road in a bit!,1,18
15304,Got any ambient tracks for a dreamy evening? I’m just partying and want some good tunes.,1,16
15305,Can you give me some rock recommendations that are great for a nostalgic evening?,1,14
15306,I’m trying to get into a dreamy mood while cooking. Any metal songs that’ll help?,1,15
15307,Got any indie tracks for a exciting evening? I’m just doing yoga and want some good tunes.,1,17
15308,I'm in the mood for some acoustic. Can you recommend a few tracks to match a chill vibe?,1,18
15309,I'm in the mood for something motivational—what indie tracks should I add to my playlist?,1,15
15310,I'm in the mood for something happy. Got any soul tracks that fit the vibe?,1,15
15311,Can you suggest some pop tracks for a gloomy road trip? I'm hitting the road in a bit!,1,18
15312,Any good jazz songs that’ll get me hyped up for painting? I need something energizing!,1,15
15313,I'm in the mood for some indie. Can you recommend a few tracks to match a dreamy vibe?,1,18
15314,I'm in the mood for something peaceful—what ambient tracks should I add to my playlist?,1,15
15315,Any good hip-hop tracks to get me in the mood for traveling during a stormy night?,1,16
15316,Can you recommend some ambient songs that would go perfectly with a reflective vacationing?,1,14
15317,Any hip-hop songs that match a soulful vibe? I need something to play while I'm painting.,1,16
15318,I'm feeling motivational today. Got any jazz tracks that would fit the mood while I'm biking?,1,16
15319,Got any electronic songs that make you think of energetic vibes? I’m in the mood for something like that!,1,19
15320,I'm thinking of relaxing with some rock. Got any mellow tracks for a romantic afternoon?,1,15
15321,Got any country songs that make you think of introspective vibes? I’m in the mood for something like that!,1,19
15322,I'm in the mood for some rock. Can you recommend a few tracks to match a adventurous vibe?,1,18
15323,Any good country songs that’ll get me hyped up for meditating? I need something energizing!,1,15
15324,Looking for some jazz tunes to vibe with while I’m hosting a dinner. Any suggestions?,1,15
15325,I'm looking for some rock music that's perfect for a peaceful night. Any ideas?,1,14
15326,I'm studying and looking for something soothing. Can you recommend some hip-hop music?,1,13
15327,What's a good playlist for a gloomy exercising? Maybe some indie music would work?,1,14
15328,I’m trying to get into a epic mood while hosting a dinner. Any classical songs that’ll help?,1,17
15329,Got any classical tracks for a energetic evening? I’m just cleaning and want some good tunes.,1,16
15330,I'm trying to unwind with something happy. Any acoustic tracks that can help set the tone?,1,16
15331,I'm looking for some blues music that's perfect for a dreamy night. Any ideas?,1,14
15332,I'm in the mood for a relaxing afternoon. Any electronic songs for chilling while sipping coffee?,1,16
15333,I'm thinking of relaxing with some pop. Got any mellow tracks for a dreamy afternoon?,1,15
15334,Looking for some country tunes to vibe with while I’m writing. Any suggestions?,1,13
15335,I'm looking for some ambient music that's perfect for a upbeat night. Any ideas?,1,14
15336,Any electronic songs that match a motivational vibe? I need something to play while I'm working.,1,16
15337,I'm thinking of relaxing with some soul. Got any mellow tracks for a reflective afternoon?,1,15
15338,I'm feeling a bit adventurous. Can you recommend some soul music to match the mood?,1,15
15339,Can you suggest some reggae tunes to set the dark mood for a snowy evening?,1,15
15340,It's a sunny afternoon and I'm dancing. Got any jazz songs to go with it?,1,15
15341,I'm in the mood for a relaxing afternoon. Any blues songs for chilling while vacationing?,1,15
15342,It's a stormy early morning and I'm sipping coffee. Got any reggae songs to go with it?,1,17
15343,I'm in the mood for something romantic. Got any indie tracks that fit the vibe?,1,15
15344,plsase play some adventurous songs,1,5
15345,I'm having a soulful day. Got any electronic songs that fit this vibe for when I’m studying?,1,17
15346,I'm in the mood for something gloomy—what jazz tracks should I add to my playlist?,1,15
15347,I'm feeling nostalgic. Got any metal tracks that remind you of happy times?,1,13
15348,I'm in the mood for something introspective—what jazz tracks should I add to my playlist?,1,15
15349,Any good jazz songs that’ll get me hyped up for traveling? I need something energizing!,1,15
15350,"Hey, I’m sipping coffee right now and feeling melodic. Any pop songs that fit that mood?",1,16
15351,I need something to match my adventurous mood. Any R&B music to help with writing?,1,15
15352,I'm trying to unwind with something introspective. Any jazz tracks that can help set the tone?,1,16
15353,"Hey, what’s your go-to soul song for a dark dancing? I’m looking for suggestions!",1,14
15354,I'm feeling nostalgic. Got any ambient tracks that remind you of energetic times?,1,13
15355,Looking for something epic! Got any country tracks to inspire me while I’m dancing?,1,14
15356,I'm hosting a dinner and looking for something smooth. Can you recommend some alternative music?,1,15
15357,"Hey, I’m dancing right now and feeling nostalgic. Any rock songs that fit that mood?",1,15
15358,Got any pop songs that make you think of reflective vibes? I’m in the mood for something like that!,1,19
15359,I'm feeling gloomy today. Got any electronic tracks that would fit the mood while I'm painting?,1,16
15360,Can you give me some electronic recommendations that are great for a chill evening?,1,14
15361,I'm thinking of relaxing with some jazz. Got any mellow tracks for a energetic afternoon?,1,15
15362,"Hey, I’m relaxing right now and feeling epic. Any metal songs that fit that mood?",1,15
15363,I'm meditating and looking for something fun. Can you recommend some metal music?,1,13
15364,I'm feeling soothing today. Got any country tracks that would fit the mood while I'm working?,1,16
15365,I'm writing and looking for something nostalgic. Can you recommend some electronic music?,1,13
15366,Can you recommend some acoustic songs that would go perfectly with a soulful writing?,1,14
15367,Can you suggest some ambient tunes to set the motivational mood for a rainy night?,1,15
15368,I'm in the mood for something motivational—what classical tracks should I add to my playlist?,1,15
15369,Can you suggest some rock tracks for a nostalgic road trip? I'm hitting the road in a bit!,1,18
15370,I need a playlist for a reflective studying. Got any rock music to fit that mood?,1,16
15371,Suggest some chill songs,1,4
15372,Looking for some acoustic tunes to vibe with while I’m painting. Any suggestions?,1,13
15373,Any good country songs that’ll get me hyped up for writing? I need something energizing!,1,15
15374,Got any soul songs that make you think of reflective vibes? I’m in the mood for something like that!,1,19
15375,"Hey, I’m cooking right now and feeling energetic. Any acoustic songs that fit that mood?",1,15
15376,Any good classical songs that’ll get me hyped up for driving? I need something energizing!,1,15
15377,I need something to match my reflective mood. Any acoustic music to help with studying?,1,15
15378,I'm trying to unwind with something epic. Any jazz tracks that can help set the tone?,1,16
15379,I'm in the mood for something fun. Got any hip-hop tracks that fit the vibe?,1,15
15380,It's a foggy early morning and I'm writing. Got any hip-hop songs to go with it?,1,16
15381,I'm studying and looking for something gloomy. Can you recommend some indie music?,1,13
15382,Can you suggest some blues tunes to set the peaceful mood for a windy night?,1,15
15383,Got any indie songs that make you think of soulful vibes? I’m in the mood for something like that!,1,19
15384,It's a rainy late night and I'm vacationing. Got any acoustic songs to go with it?,1,16
15385,Got any alternative songs that make you think of chill vibes? I’m in the mood for something like that!,1,19
15386,Got any hip-hop tracks for a dreamy evening? I’m just cooking and want some good tunes.,1,16
15387,I'm meditating and looking for something motivational. Can you recommend some hip-hop music?,1,13
15388,I need a playlist for a nostalgic traveling. Got any metal music to fit that mood?,1,16
15389,I'm feeling fun today. Got any rock tracks that would fit the mood while I'm traveling?,1,16
15390,Can you suggest some rock tracks for a soothing road trip? I'm hitting the road in a bit!,1,18
15391,I'm trying to unwind with something melodic. Any pop tracks that can help set the tone?,1,16
15392,Any reggae songs that match a fun vibe? I need something to play while I'm driving.,1,16
15393,"Hey, what’s your go-to reggae song for a upbeat relaxing? I’m looking for suggestions!",1,14
15394,Got any soul songs that make you think of happy vibes? I’m in the mood for something like that!,1,19
